Price,Distance,Rooms
865000,4.3,3
488000,4.3,2
940000,4.3,4
570000,4.3,2
,4.3,3
,4.3,3
,11.4,4
750000,0,2
,20,4
680000,20,2
520000,20,2
861000,20,3
700000,3,2
,17.9,4
520000,17.9,3
610000,17.9,4
501000,17.9,3
1040000,17.2,4
814000,17.2,3
,17.2,3
710000,16.2,3
1370000,6.2,3
1400000,6.2,3
1310000,6.2,4
1833000,6.2,4
1035000,14.3,3
785000,14.3,3
740000,21.5,4
,14.2,4
1030000,14.2,2
1055000,14.2,3
1200000,14.2,4
910000,14.2,3
,14.2,5
,14.2,5
950000,14.2,4
776000,18.8,4
585000,18.8,3
877000,18.8,4
,18.8,5
,34.1,2
716000,6.2,3
740000,6.2,2
970000,6.2,4
735000,6.2,3
1076000,10.4,3
850000,10.4,4
515000,22.7,3
,22.7,3
320000,22.7,3
440000,1.8,2
,1.8,3
606000,1.8,2
1900000,5.3,3
888000,5.3,2
1020000,5.3,2
1160000,5.3,3
844000,5.3,2
1860000,5.3,3
,16.7,3
,11.2,2
715750,11.2,4
862500,11.2,3
,12.3,3
1500000,11.4,4
260000,11.4,1
,11.4,3
1520000,21.5,4
1211000,21.5,3
2800000,1.8,10
,1.8,1
970000,8.5,4
515000,8.5,3
985000,8.5,3
515000,8.5,2
,14.7,4
,14.7,3
,3.5,3
1565000,3.5,3
730000,3.5,2
730000,3.5,2
,3.5,2
1670000,3.5,3
,3.5,2
,3.5,2
,4.6,3
,4.6,2
,4.6,4
530000,4.6,2
1651000,4.6,3
,4.6,1
615000,4.6,2
1615000,8.4,5
700000,8.4,2
930000,8.4,3
920000,8.4,2
,8.4,3
1100000,3.5,2
670000,12,4
,12,2
376000,12,2
323000,12,2
680000,12,3
530000,12,2
567000,12,3
480000,12,3
786000,12,4
,12,4
390000,12,2
,12,3
650000,12,3
540000,12,3
1540000,2.4,4
1088000,2.4,3
911000,2.4,3
3001000,2.4,4
881000,2.4,2
,2.4,2
638000,2.4,2
,19.9,2
,19.9,4
,19.9,4
,19.9,2
590000,21.3,3
1245000,8.9,6
430000,8.9,2
980000,8.9,3
1210000,23.5,4
1240000,23.5,5
705000,23.5,4
495000,20.6,4
555000,34.7,4
1500000,15.2,4
576500,15.2,2
735000,15.2,2
,15.2,3
640000,15.2,2
920000,5.1,3
1395000,5.1,3
965000,5.1,3
915000,6.2,4
1500000,1.9,2
2000000,1.9,2
692000,1.9,2
,20.5,4
495000,20.5,3
515000,2.7,2
,2.7,2
425000,0.7,1
831000,6.2,3
736000,20.8,3
526000,14,3
,14,3
,14,3
500000,14,3
503500,5,2
511000,5,1
580000,5,2
1430000,8.2,4
915000,8.2,5
385000,31.7,2
610000,10.5,3
,10.5,3
600000,10.5,3
735000,10.5,4
635800,10.5,3
480000,10.5,3
540000,10.5,3
555000,10.5,3
,10.5,3
544500,10.5,3
,10.5,3
345000,10.5,2
,10.2,3
1350000,10.2,5
550000,10.2,2
1850000,10.2,4
,10.2,4
2050000,10.2,4
388000,18,3
,18.4,4
595000,15.5,4
,15.5,4
1165000,15.5,5
,12.4,4
1210000,12.4,4
1010000,12.4,3
,27,3
898000,7,3
1235000,7,3
910500,7,3
995000,7,3
760000,7,2
505000,7,2
1300000,4.1,3
,4.1,2
530000,12.9,4
858000,17.2,3
880000,17.2,4
,17.2,4
1100000,17.2,4
,17.2,4
957500,17.2,4
768000,17.2,3
775000,8.9,3
,44.2,3
778000,14.7,4
890000,14.7,4
721000,14.7,4
878000,14.7,4
575000,14.7,3
1040000,14.5,3
430000,16.5,3
1385000,16.7,4
906000,6.8,3
1805000,6.8,4
,6.8,3
,6.8,3
1126000,6.8,4
935000,6.8,3
600000,6.8,2
,4.6,2
605000,27.2,4
1055000,6.3,3
620000,6.3,3
660000,6.3,4
681000,6.3,3
345000,6.3,1
705000,6.3,2
950000,6.3,3
955000,6.3,3
822000,6.3,2
1310000,3,3
1250000,3,3
1130000,3,3
700000,10.4,3
2000000,3,3
3000000,3,3
1310000,3,3
720000,10.5,2
,10.5,2
370000,10.5,2
325000,5.7,1
800000,11,3
655000,15.5,3
,15.5,3
451000,9.4,2
,12.8,5
1100000,12.8,3
620000,12.8,4
535000,6.3,2
,6.3,3
780000,6.3,2
2750000,6.3,3
1535000,4.3,5
528000,4.3,2
1170000,4.3,4
,4.3,3
,4.3,3
,4.3,4
1100000,10.2,3
688000,10.2,2
,9.5,3
668000,9.5,3
,9.5,3
,9.5,3
860000,9.5,3
710500,9.5,3
1100000,9.5,2
1200000,6.4,2
1400000,6.4,3
756000,6.4,2
,7.9,2
2545000,7.9,3
,7.9,5
,7.9,2
1300000,9.7,4
,9.7,4
572500,23.2,2
1650000,17.3,4
1800000,17.3,5
990000,17.3,3
1020000,11.4,3
1400000,11.4,4
1246000,11.4,4
,11.4,3
1457000,11.4,4
1275000,13.8,4
,13.8,5
,13.8,2
,35.2,2
1120000,13.4,3
,13.4,5
1100000,13.4,3
,13.4,4
,13.4,3
696500,25,3
975000,10.9,3
812000,16.1,2
,10.5,3
2900000,10.5,3
,10.5,4
1685000,10.5,3
1950000,10.5,4
,10.3,4
1540000,10.3,4
2050000,10.3,4
1400000,10.3,3
2850000,10.3,5
1650000,10.3,4
750000,14,3
420000,29.8,3
630000,6.4,3
,5.2,4
450000,4,2
1000000,4,3
,4,2
1075000,4,3
605000,5.2,2
1110000,5.2,3
1520000,10.8,4
,12.1,3
470000,12.1,2
,12.1,3
730000,12.1,4
460000,12.1,2
1030000,10.4,4
540000,14.7,2
2080000,7.7,4
,7.7,4
546000,7.7,2
1465000,3.5,2
1200000,10.1,4
640000,10.1,2
473000,14.8,3
,14.8,4
,14.8,3
685000,31.2,2
770000,45.2,3
320000,7.8,1
1750000,8.7,4
,8.7,3
1300000,8.7,3
1120000,8.7,2
880000,11.7,3
806500,27,3
1170000,17.9,4
,16.7,4
570000,17.5,2
,17.5,5
,17.5,3
855000,6.7,2
,6.7,3
900000,6.7,2
760000,6.7,3
,6.7,2
1390000,6.7,5
,6.7,3
400000,6.7,1
800000,6.7,3
660000,6.7,3
440000,2,1
1433000,2,3
610000,20.6,4
561000,20.6,3
500000,20.6,3
536000,20.6,3
632000,20.6,3
420000,20.6,3
425000,20.6,3
,20.6,3
,20.6,5
,23,3
,23,3
,14,3
,24.7,1
,24.7,4
,24.7,4
1920000,7.9,5
450000,14.8,3
605000,14.8,3
,14.8,3
,21.8,4
630000,21.8,2
910000,22.2,5
1000000,22.2,4
720000,22.2,3
790000,22.2,4
1270000,12.4,4
1200000,12.4,4
,12.4,5
,14.3,3
1300000,14.3,4
1155000,16.1,4
544000,25.9,4
,25.9,4
,28.8,3
1000000,1.3,2
680000,27,2
,7.2,2
,7.2,3
,18,4
890000,18,3
820000,7.2,3
,7.2,3
,7.2,4
750000,7.2,2
,7.2,1
802500,7.2,2
,28.5,3
660000,19.6,4
,19.6,5
640000,19.6,4
547500,19.6,3
2046000,7.5,3
454500,7.5,2
593000,8.2,2
760000,5.7,2
750000,13.1,3
398500,13.1,2
898500,13.1,4
525000,13.1,2
500000,13.1,2
760000,24.8,3
866000,2.1,2
1204000,3.6,2
,3.6,4
795000,3.6,2
,3.6,2
650000,3.6,2
,3.6,3
1200000,3.4,3
883000,3.4,2
937500,3.4,2
1030000,5.1,3
465000,5.1,2
,5.1,3
365000,5.1,1
630000,5.1,3
,5.1,3
670000,38,4
775000,38,3
765000,38,3
420000,36.9,2
1150000,38,4
1060000,38,3
,12.9,5
610000,12.9,3
640000,12.9,4
645000,12.9,3
,7.3,3
1900000,7.3,4
,7.3,4
2500000,7.3,4
1010000,7.3,3
,7.3,4
,16.7,4
,16.7,3
,16.7,6
800000,16.7,2
1200000,16.7,4
,16.7,3
,16.7,5
1251500,16.7,5
945000,16.1,3
650000,16.1,3
,16.1,4
915000,16.1,3
,16.1,3
950000,16.1,4
,16.1,4
775000,20.4,3
755000,20.4,4
700000,20.4,3
485000,20.4,3
,13.8,4
,5.3,2
670000,5.3,2
1700000,5.3,3
1810000,5.3,3
3200000,6.2,4
800000,18.7,3
1200000,21.3,4
,21.3,3
,21.3,5
810000,8.8,2
745000,8.8,4
820000,8.8,4
712500,8.8,2
1805000,16,4
1520000,16,4
895000,18,4
715000,18,4
562000,18.4,3
570000,18.4,4
,18.4,3
598000,18.4,3
,18.4,4
570000,12.3,2
925000,12.3,3
,7.8,2
1260000,7.8,3
570000,14.5,3
962000,14.5,4
,14.5,4
667000,15.5,3
801000,15.5,3
1130000,11.7,4
830000,11.7,3
942000,3.4,3
875000,3.4,2
,5.4,5
2200000,5.4,4
1950000,5.4,3
727000,5.4,2
,5.4,2
2800000,5.4,4
,5.4,4
,5.4,5
,7.3,3
1488000,7.3,3
,25.2,5
585000,25.2,2
630000,14,3
1235000,6.4,3
,6.4,2
,31.7,4
618000,16.3,3
800000,14.6,3
,33.8,4
748000,12.7,2
,6.4,3
842500,6.4,3
845000,5.9,1
2525000,5.9,3
,8.4,3
3180000,8.4,5
,8.4,3
1551000,8.4,3
500000,27.2,3
550000,27.2,4
1000000,4.3,3
1520000,4.3,4
936000,4.3,3
,4.3,4
,11.4,3
415000,17.4,3
605000,0,2
,0,2
,0,3
,29.8,4
,20,3
1325000,20,3
763000,20,2
,25.9,4
,25.9,4
720000,25.9,4
575000,25.9,4
550000,17.9,3
757500,17.9,3
726000,17.9,3
,17.9,5
1140000,17.2,3
650000,17.2,2
,34.1,2
,10.2,2
2500000,10.2,4
,10.2,4
740000,10.2,2
,6.2,3
550500,14.3,2
683000,14.3,2
730000,26.5,3
1230000,21.5,4
,14.2,3
,14.2,4
,14.2,4
,14.2,2
1370000,14.2,4
803000,14.2,4
,10.1,3
915000,6.2,3
950000,6.2,4
1120000,6.2,4
,10.4,3
465000,10.4,2
1175000,10.4,4
701000,22.7,3
752500,22.7,4
,1.8,3
,1.8,2
,1.8,3
930000,21.1,3
1440000,5.3,3
1860000,5.3,3
,5.3,4
585000,5.3,2
1075000,5.3,3
1100000,15.4,3
517000,11.2,2
962000,11.2,4
,12.3,5
650000,12.3,2
,12.3,3
971500,15.5,4
740500,15.5,3
788000,15.5,3
850000,15.5,3
1500000,11.4,5
1280000,11.4,3
,11.4,4
1420000,19.5,4
1937500,1.8,4
1000000,1.8,2
,8.5,3
,8.5,3
737500,8.5,2
642500,8.5,3
,8.5,3
930000,8.5,3
660000,23.8,4
990000,14.7,4
930000,14.7,4
,14.7,3
810000,14.7,4
,14.7,3
600000,14.7,4
,14.7,4
,3.5,1
510000,3.5,2
1920000,3.5,3
,3.5,3
1380000,4.6,2
,4.6,3
665000,4.6,3
2900000,4.6,3
,4.6,1
,4.6,1
770000,8.4,2
1200000,8.4,3
839000,8.4,3
860000,12,5
750000,12,3
487000,12,2
,12,2
575000,12,2
1290000,12,4
665000,12,2
,12,3
635000,12,2
482000,12,2
530000,12,2
742000,2.4,3
650000,2.4,2
,2.4,2
832000,2.4,2
403500,2.4,1
,2.4,2
,2.4,1
,2.4,2
1550000,2.4,3
430000,2.4,1
1200000,47.4,3
,21.3,3
,8.9,3
,8.9,5
,8.9,3
,23.5,4
515000,20.6,4
383000,20.6,2
,15.2,3
1700000,15.2,3
1730000,15.2,4
,15.5,4
696000,35.4,3
,11,3
912000,1.9,3
836000,1.9,3
1360000,1.9,2
820000,20.5,4
1010000,20.5,4
700000,20.5,3
1750000,2.7,3
400000,2.7,1
640000,2.7,1
,2.7,2
,2.7,1
,2.7,2
,0.7,3
1325000,6.2,3
885000,20.8,4
,20.8,2
650000,14,4
460500,14,2
2180000,5,4
346000,5,1
755000,5,2
1630000,8.2,4
1656000,8.2,2
1700000,8.2,4
635000,8.2,2
630000,31.7,4
,31.7,3
590000,31.7,4
531000,31.7,4
775000,10.5,3
510000,10.5,3
621000,10.5,3
1310000,10.5,6
730000,10.5,3
685000,10.5,3
660000,10.5,3
583000,10.5,3
,10.5,4
616500,10.5,3
2190000,10.2,4
,10.2,4
1350000,10.2,3
1520000,10.2,3
2420000,10.2,4
2160000,10.2,4
,10.2,4
516000,18.4,3
541000,18.4,3
1380000,15.5,4
910000,12.4,3
1087000,12.4,5
1199000,12.4,4
,15.3,2
,15.3,2
735000,15.3,4
970000,7,2
1000000,7,2
1010000,7,2
,4.1,3
,4.1,2
760000,4.1,2
2025000,4.1,2
292500,4.3,2
700000,17.2,2
,8.9,3
,14.7,4
828000,14.7,3
,14.7,4
,14.7,4
1055000,14.5,4
835000,14.5,3
,14.7,3
411000,6.4,2
785000,6.4,3
1100000,3.1,3
521000,16.5,3
,16.7,4
,17.6,4
1430000,6.8,4
2305000,6.8,4
1125000,6.8,2
512000,25.5,3
1170000,6.3,3
1425000,6.3,3
853000,6.3,2
1200000,3,3
847000,3,2
,3,2
1176500,3,3
462500,10.4,2
670000,10.4,3
675000,10.4,2
1042000,10.4,3
580000,11,2
522500,9.4,2
580000,12.8,5
495000,12.8,3
,6.3,2
,6.3,2
,6.3,3
890000,4.3,3
1505000,4.3,4
1600000,10.2,3
1060000,10.2,3
823000,21.5,4
,16.5,4
615000,9.5,3
845000,9.5,3
2250000,7.9,4
1053000,7.9,2
1800000,7.9,3
,7.9,4
1472000,7.9,3
1620000,9.7,4
1420000,9.7,4
1903000,9.7,3
,23.2,3
,23.2,3
600000,17.3,2
,17.3,4
,17.3,4
1370000,11.4,3
1100000,11.4,3
850000,11.4,2
1385000,11.4,4
720000,13.8,3
1108000,13.8,4
1185000,13.8,3
1352000,13.8,4
1005000,13.8,4
761000,13.8,2
1600000,13.8,5
765000,13.8,2
3000000,17.3,3
1095000,13.4,2
1200000,13.4,4
1081000,13.4,4
786000,13.4,3
985000,13.4,3
616000,10.9,2
1661000,10.9,4
826000,8.6,2
720000,8.6,4
,8.6,3
,8.6,3
1500000,10.5,3
905500,10.5,2
350750,14,3
1044000,5.2,3
,5.2,2
,5.2,4
665000,4,2
1186000,5.2,3
500000,5.2,2
575000,12.1,3
,12.1,3
676000,12.1,3
410000,12.1,3
550000,12.1,4
,12.1,4
515000,12.1,3
,10.4,2
693000,7.7,2
1955000,3.5,3
,3.5,3
390000,3.5,1
588000,10.1,2
455000,10.1,2
602500,10.1,3
,14.8,5
642000,14.8,3
1335000,8.4,5
1110000,8.7,3
2600000,11.7,3
,11.7,3
,11.7,4
300000,17.9,2
800000,17.9,3
712000,17.9,3
320000,16.7,2
750000,17.5,3
1180000,3.6,3
1278000,6.7,3
,6.7,3
840000,6.7,3
366000,2,1
461000,2,1
425000,20.6,4
440000,20.6,4
700000,34.7,4
405000,2.4,1
1015000,2.4,2
930000,2.4,2
,23,3
,23,3
,24.7,4
,24.7,2
,14.8,4
974000,22.2,3
707000,22.2,3
1325000,12.4,4
900000,12.4,3
1000000,14.3,4
1230000,14.3,4
,28.8,3
1935000,1.3,2
1100000,27,3
730000,18,4
780000,18,3
,7.2,3
670000,7.2,2
,19.6,3
870000,7.5,2
1500000,7.5,4
1266000,7.5,3
,8.2,2
1300000,7.5,5
,2.1,2
556000,3.4,2
747000,5.1,3
275000,5.1,1
1045000,5.1,3
775000,5.1,3
,5.1,2
571000,5.1,2
1102000,15.4,3
506000,38,4
1240000,38,4
,7.3,1
382000,7.3,2
545000,7.3,2
405000,7.3,2
1350000,7.3,4
1280000,7.3,2
1440000,16.7,4
1600000,16.7,5
,16.7,4
1110000,16.7,4
1071000,16.7,5
1530000,16.7,7
,16.7,3
950000,16.7,3
571500,16.7,2
2215000,16.7,5
,16.7,4
,16.7,3
397500,11.2,2
,11.2,4
662000,16.1,3
1048000,20.4,4
1420000,13.8,3
587500,5.3,2
560000,5.3,2
,6.2,3
1000000,8.9,3
440500,8.8,2
,16,2
340000,18,3
426000,18,3
435500,18.4,3
1615000,7.8,4
,7.8,2
1651000,7.8,3
485000,30.4,3
582000,14,3
545000,14,3
636000,15.5,3
891000,11.7,3
,25.2,3
,14,3
,6.4,3
560000,16.3,3
340000,16.3,2
800000,16.3,5
,16.3,4
850000,14.6,5
790000,12.7,4
500000,5.9,2
,5.9,1
830000,8.4,3
,4.3,1
500000,4.3,3
1730000,11.4,2
,0,1
1016000,0,2
505000,0,2
,0,3
246500,29.8,3
1180000,20,4
675000,20,3
420000,25.9,4
620000,17.9,4
455000,17.9,3
600000,17.9,3
600000,17.9,3
1105000,17.2,4
740000,17.2,3
855000,6.2,3
930000,6.2,3
1640000,6.2,4
901000,14.3,3
787000,21.5,3
1620000,14.2,4
1091000,14.2,3
855000,14.2,3
,14.2,3
1925000,14.2,5
975000,14.2,4
1368000,14.2,4
785000,18.8,3
820000,18.8,4
762000,6.2,2
485000,6.2,2
950000,6.2,3
1280000,6.2,4
580000,22.7,3
,22.7,4
450000,1.8,1
1676000,5.3,3
900000,5.3,3
1046000,15.4,3
1250000,15.4,4
651000,11.2,3
770000,11.2,3
900000,11.2,3
815500,11.2,3
600000,12.3,2
,12.3,4
801347,15.5,4
765000,15.5,3
1390000,11.4,4
940000,11.4,3
1120000,21.5,2
915000,21.5,3
940000,21.5,3
640000,8.5,3
695000,31.2,3
1402000,3.5,3
,4.6,2
842000,8.4,3
620000,8.4,2
,8.4,1
830000,8.4,1
520000,8.4,2
820000,12,3
685000,12,3
800000,12,3
503000,12,2
830000,12,3
330000,12,2
420000,12,2
539000,12,3
,12,2
,12,4
437000,12,3
480000,12,3
,12,2
681500,12,4
951000,2.4,2
912000,2.4,2
415000,2.4,1
,2.4,1
1285000,2.4,3
,2.4,1
1220000,2.4,2
280000,2.4,1
510000,19.9,2
712000,19.9,3
795500,21.3,3
,21.3,3
,21.3,4
,21.3,2
860000,8.9,3
730000,23.5,4
440000,35.4,3
487000,35.4,3
920000,5.1,3
1001000,5.1,3
755000,5.1,2
875000,5.1,3
470000,20.5,3
815000,0.7,2
740000,0.7,3
1140000,20.8,4
650000,20.8,3
715000,22.2,4
510500,14,3
380000,14,3
,14,3
360000,5,1
,5,1
320000,5,1
1295000,5,3
481000,5,2
1715500,8.2,3
622500,8.2,3
350000,10.5,2
595999,10.5,3
591000,10.5,2
590000,10.5,3
691000,10.5,4
701000,10.5,3
688000,10.5,2
,10.5,3
432500,10.5,3
621000,10.5,4
2100000,10.2,5
522500,18,3
516000,18,3
1000000,12.4,4
560000,15.3,3
424000,15.3,3
235000,15.3,2
478500,15.3,3
390000,15.3,3
440000,15.3,3
465000,12.9,4
605000,12.9,4
425000,12.9,3
737000,17.2,5
1480000,17.2,4
790000,17.2,4
1137000,8.9,4
440000,8.9,3
712000,14.7,4
,14.7,3
900000,21.1,4
1171000,14.5,4
662000,14.5,2
412000,14.7,2
520000,6.4,2
340000,16.5,3
671000,16.5,3
830000,16.7,4
903000,16.7,4
,6.8,4
1205000,6.8,3
,6.8,5
,6.8,3
650000,4.6,2
501000,4.6,1
380000,4.6,2
,25.5,3
840000,12.7,4
,6.3,3
760000,6.3,2
1200000,6.3,4
,6.3,4
1005000,6.3,3
600000,6.3,3
1830000,3,3
990000,7.5,3
1510000,7.5,4
1650000,7.5,4
650000,10.4,3
,14,3
,3,3
1960000,3,3
,10.5,3
,10.5,4
1248500,11,3
835000,15.5,4
1001000,9.4,3
745000,9.4,3
770000,9.4,3
,12.8,3
605000,12.8,3
1669000,6.3,2
6800000,6.3,4
1715000,6.3,3
1450000,6.3,3
1450000,6.3,3
2000000,6.3,2
490000,4.3,2
817000,4.3,3
1100000,4.3,3
940000,4.3,3
1230000,10.2,3
1555000,10.2,3
,10.2,4
1300000,21.5,3
870000,21.5,3
470000,9.5,2
1750000,6.4,4
621500,6.4,3
450000,6.4,1
572500,6.4,2
,6.4,2
1325000,7.9,3
2220000,7.9,4
2430000,7.9,6
1520000,7.9,3
2730000,7.9,3
,9.7,4
2350000,9.7,3
905000,9.7,2
3778000,17.3,5
2030000,17.3,3
,17.3,5
,11.4,4
2210000,11.4,4
1450000,11.4,4
1350000,11.4,4
1665000,11.4,4
462250,11.4,2
1150000,13.8,3
1505000,13.8,4
1220000,13.8,3
876000,13.8,2
,13.8,3
1250000,13.8,4
1520000,13.8,4
,13.8,4
1250000,13.8,4
1070000,13.8,3
,35.2,4
822000,17.3,2
1225000,13.4,3
1760000,13.4,4
1900000,13.4,5
1850000,13.4,4
2380000,13.4,4
1040000,13.4,3
,13.4,3
862500,13.4,3
,13.4,4
1100000,13.4,4
1830000,27,4
700000,25,3
800000,25,3
,25,3
1725000,10.9,3
865000,8.6,3
,8.6,2
840000,8.6,3
1342000,10.5,3
,10.5,4
1105000,10.5,2
,10.5,4
1475000,10.5,3
1250000,10.5,3
1815000,10.5,3
1960000,10.5,3
,10.5,3
2410000,10.5,4
,10.5,5
982500,10.5,3
1800000,10.5,3
911000,5.2,2
435000,5.2,1
640000,5.2,2
1030000,5.2,3
377000,5.2,1
495000,5.2,2
1820000,5.2,4
697000,5.2,2
170000,5.2,1
1320000,5.2,3
569000,5.2,2
513000,5.2,2
,5.2,3
687500,4,2
,4,3
1265000,4,2
950000,4,2
,4,2
,4,5
395000,5.2,2
,5.2,3
465000,5.2,2
,5.2,2
1330000,10.8,4
1225000,10.8,4
,12.1,5
,12.1,3
1505000,12.1,5
730000,12.1,4
,10.4,4
1775000,10.4,5
1702000,10.4,4
901000,10.4,3
,10.4,3
,14.7,4
980000,14.7,3
,14.8,5
580000,7.7,2
2835000,7.7,6
,7.7,4
1220000,7.7,3
2650000,7.7,5
2770000,7.7,3
,7.7,4
2450000,7.7,5
2750000,8.4,4
,8.4,4
,1.6,5
612500,1.6,2
798000,10.1,2
1441000,10.1,2
1510000,10.1,3
850000,10.1,2
1500000,10.1,3
,10.1,4
1508000,10.1,3
900000,10.1,4
640000,10.1,2
,10.1,2
985000,10.1,2
609000,34.9,4
420000,34.9,3
578000,34.9,3
710000,8.4,2
,8.4,2
520000,7.8,2
1835000,7.8,4
1364000,8.7,3
,8.7,5
1340000,11.7,4
,11.7,3
,11.7,3
875000,27,3
916500,27,4
920000,17.9,4
1165000,17.9,4
1201000,17.9,3
910000,17.9,3
1568500,17.9,4
1200000,17.9,4
460000,17.9,2
882000,17.5,4
2950000,16.7,3
810000,16.7,3
850000,17.5,3
632000,17.5,3
1010000,3.6,4
980000,3.6,2
1055000,6.7,2
1300000,6.7,4
,6.7,3
975000,6.7,4
638000,6.7,2
880000,6.7,3
1060000,6.7,3
,6.7,3
620000,6.7,2
,6.7,3
860000,6.7,3
841000,6.7,3
796000,6.7,3
1330000,6.7,4
1075000,2,3
1300000,2,3
931000,2,2
,20.6,5
380000,20.6,2
,20.6,3
,20.6,3
,20.6,4
492000,20.6,3
,20.6,4
840000,23,3
885000,23,3
,23,3
858000,23,3
,23,4
435000,24.7,2
,24.7,2
682000,24.7,3
,24.7,3
685000,24.7,4
,14.8,3
590000,14.8,3
629500,14.8,3
720000,14.8,3
560000,14.8,3
510000,18,3
,21.8,4
,21.8,4
1281000,22.2,4
,22.2,4
,1.4,1
751000,12.4,3
925000,14.3,3
1205000,14.3,3
,14.3,3
1480000,14.3,5
1330000,14.3,5
469000,28.8,3
531000,28.8,3
570000,8.9,2
,1.3,2
1085000,18,4
,18,3
915000,18,3
,18,3
1450000,18,5
,18,3
890000,18,4
,18,4
735000,7.2,2
1800000,7.2,3
,7.2,2
,7.2,3
1890000,7.2,3
710000,28.5,3
642000,28.5,4
600000,19.6,3
647000,19.6,3
770000,7.5,3
888000,7.5,3
1150000,7.5,3
1235000,8.2,3
1170000,8.2,3
,5.7,4
1255000,5.7,4
1300000,5.7,3
680000,13.1,3
,13.1,3
,13.1,3
670000,13.1,3
750000,13.1,3
,24.8,6
648000,2.1,2
1260000,2.1,2
3575000,2.1,4
1325000,2.1,3
390000,3.6,1
1400000,3.6,3
848000,3.6,2
540000,3.4,2
316000,5.1,2
,5.1,3
,5.1,2
,15.4,3
950000,15.4,4
,38,4
,38,3
650000,38,4
910000,38,2
760000,38,4
,45.9,3
500000,45.9,3
700000,45.9,4
650000,45.9,6
540000,10.1,2
,10.1,1
1802000,7.3,3
1738000,7.3,3
,7.3,3
,7.3,3
504000,7.3,2
450000,7.3,1
965000,7.3,2
812000,7.3,2
1333000,7.3,3
1366000,7.3,2
1220000,7.3,3
1275000,16.7,3
,16.7,5
1750000,16.7,3
,16.7,5
1480000,16.7,5
,16.7,4
1150000,16.7,3
,16.7,4
,16.7,3
,16.7,3
1200000,16.7,3
605000,11.2,2
680000,11.2,3
,11.2,4
,11.2,2
620000,11.2,3
,11.2,3
780000,11.2,3
850000,16.1,3
,16.1,4
922000,16.1,3
,16.1,3
865000,16.1,4
926500,16.1,4
940000,20.4,5
780000,20.4,4
650000,20.4,5
661000,32.3,3
2515000,13.8,3
1520000,13.8,3
1205000,13.8,3
2550000,13.8,4
2135000,13.8,4
1820000,13.8,4
1450000,13.8,3
910000,13.8,2
758000,13.8,2
1060000,13.8,3
875000,13.8,2
2325000,5.3,4
2200000,5.3,4
,5.3,2
,5.3,2
,5.3,4
,5.3,4
1450000,5.3,3
,6.2,3
,6.2,5
,6.2,4
497000,6.2,2
710000,21.3,3
,21.3,4
,21.3,3
846000,8.8,3
480000,8.8,2
900000,8.8,5
1060000,16,4
1010000,16,3
628000,18,4
645500,18,3
760000,18,3
575000,18.4,3
,18.4,3
,18.4,5
525000,18.4,4
723000,18.4,4
678000,18.4,3
,18.4,4
,18.4,3
917000,12.3,4
720000,7.8,3
2800000,7.8,4
,7.8,3
626000,14,3
,14,3
,14,3
840000,14.5,3
1230000,11.7,4
1020000,11.7,3
1295000,11.7,3
933000,11.7,3
520000,15.5,2
590000,3.4,1
1300000,3.4,3
2375000,5.4,4
625000,5.4,2
1380000,5.4,3
,5.4,3
2070000,5.4,6
,5.4,4
,5.4,2
1950000,5.4,3
2050000,5.4,4
920000,5.4,2
,5.4,4
5065000,5.4,5
,5.4,5
5580000,5.4,5
1650000,7.3,3
,7.3,4
2125000,7.3,3
1325000,7.3,2
1975000,7.3,3
,25.2,3
,25.2,3
850000,26,6
1140000,6.4,4
740000,6.4,3
1000000,6.4,3
801000,16.3,3
596000,16.3,3
1062000,14.6,3
,12.7,3
,12.7,2
,6.4,2
650000,6.4,2
,5.9,4
550000,5.9,2
1700000,5.9,3
2750000,5.9,4
1000000,5.9,2
,5.9,3
3400000,5.9,4
1015000,8.4,3
,8.4,3
725000,8.4,2
1250000,8.4,3
1500000,8.4,2
372000,4.3,2
815000,4.3,3
,11.4,3
370000,17.4,3
660000,0,2
550000,0,2
1710000,0,4
555000,0,2
,0,2
392500,29.8,3
370000,29.8,3
,31.7,3
486000,31.7,4
995000,20,3
950000,20,3
792000,20,3
525000,20,2
640000,20,2
590000,20,2
660000,3,2
445000,17.9,2
475000,17.9,2
675000,17.9,3
546000,17.9,3
721000,17.9,4
492000,17.9,4
715000,17.9,4
657000,17.9,3
900000,17.9,4
650000,17.9,3
1120000,17.2,4
961000,17.2,3
,17.2,4
910000,17.2,3
,17.2,4
,17.2,3
990000,17.2,3
,10.2,3
1580000,10.2,3
2500000,10.2,4
940000,16.2,4
620000,16.2,2
883500,6.2,2
620000,6.2,2
,6.2,3
1200000,6.2,4
1007500,6.2,3
1011500,14.3,3
828000,14.3,3
,26.5,4
,26.5,3
675000,21.5,2
,21.5,3
757000,21.5,2
1285000,21.5,4
1416000,14.2,4
1386000,14.2,4
2420000,14.2,5
1412000,14.2,4
1335000,14.2,4
1323000,14.2,5
1700000,14.2,4
1451000,14.2,3
1480000,14.2,4
1150000,14.2,3
850000,18.8,3
912000,18.8,3
1100000,18.8,4
1100000,10.1,3
1210000,10.1,3
792500,34.1,4
,34.1,2
1262000,6.2,3
1210000,6.2,4
,6.2,3
,6.2,4
1186000,10.4,3
960000,10.4,3
,22.7,2
600000,1.8,2
790000,1.8,2
1320000,5.3,3
1100000,5.3,2
1325000,5.3,2
2250000,5.3,4
