TARGET,AMT_INCOME_TOTAL,AMT_CREDIT
0,270000,1125171
0,157500,288873
0,225000,675000
0,202500,1125000
0,135000,101880
0,112500,900000
0,135000,481495.5
0,135000,585000
0,202500,712944
0,94500,1129500
0,157500,640080
0,157500,765000
0,540000,1206000
1,135000,254700
0,175500,1035832.5
0,126000,234324
0,67500,202500
0,81000,677664
0,234000,900000
0,157500,913500
0,67500,284400
0,54000,284400
0,261000,900000
0,247500,765000
0,135000,239850
0,45000,640764
0,99000,180000
0,135000,1350189
0,135000,127350
0,135000,364896
0,180000,1288350
0,112500,180000
0,135000,797557.5
0,180000,592560
0,202500,900000
0,112500,254700
0,306000,135000
0,202500,795465
0,180000,225000
0,121500,1024740
0,112500,417024
0,135000,679500
0,427500,1096924.5
0,270000,755190
0,202500,576072
0,112500,900000
0,675000,450000
0,135000,948582
0,202500,247500
0,130500,398016
0,67500,225000
0,157500,332946
0,202500,797868
0,157500,219042
0,90000,314100
0,157500,1125000
0,202500,1288350
0,315000,497520
1,202500,1288782
0,225000,988875
0,202500,167121
0,360000,2250000
0,112500,153000
0,112500,337500
0,121500,67158
0,180000,603000
0,135000,334152
0,225000,1228500
0,112500,450000
0,135000,284400
0,315000,810000
0,86850,508495.5
0,117000,808650
0,211500,675000
0,292500,592560
0,90000,314100
0,67500,310671
0,225000,900000
0,202500,1800000
0,117000,495000
1,90000,135000
1,164250,364896
0,382500,592560
0,76500,270000
0,337500,360000
0,205200,852088.5
0,180000,1129500
0,157500,735052.5
1,175500,93964.5
0,157500,373140
0,144000,675000
0,180000,450000
1,360000,942300
0,333000,900000
0,135000,364356
0,180000,1223010
0,360000,1333395
0,270000,1080000
0,202500,1086889.5
1,157500,733315.5
0,112500,604683
0,72000,180000
0,139500,310810.5
0,184500,180000
0,94500,436032
0,99000,862560
0,54000,239850
0,180000,1535553
0,121500,521280
0,202500,573628.5
0,81000,1546020
0,202500,755190
0,180000,1005120
0,270000,521280
0,112500,450000
0,225000,298728
0,157500,769527
0,135000,900000
0,171000,728460
0,202500,1288350
0,153000,508495.5
0,225000,1724220
0,202500,517788
0,180000,1350000
0,315000,1176727.5
0,112500,755190
0,225000,370629
1,225000,137538
0,157500,490495.5
1,112500,508495.5
0,270000,728460
0,76500,225000
0,135000,720000
0,157500,225000
0,180000,785398.5
0,180000,288873
0,216000,225000
0,270000,720000
0,135000,1483231.5
0,270000,728847
0,139500,360000
0,225000,1288350
0,121500,225000
0,90000,361462.5
0,90000,225000
0,90000,1288350
0,252000,1800000
1,202500,630000
0,90000,450000
0,171000,640080
0,180000,654498
0,315000,675000
0,81000,101880
0,90000,325908
0,171000,278811
0,54000,157500
0,270000,810000
0,157500,364896
0,135000,202500
0,180000,341280
1,153000,808650
0,180000,292500
0,355500,781920
0,90000,292500
0,157500,134775
0,247500,485640
0,135000,912240
0,90000,299772
0,112500,1024290
0,90000,327024
0,45000,113760
0,135000,1724220
0,130500,342000
0,90000,53910
0,292500,454500
0,225000,2008804.5
0,225000,547344
1,180000,338832
0,94500,270000
0,180000,202500
0,72000,463500
0,180000,1078200
0,90000,105534
1,112500,427450.5
0,112500,345510
0,180000,1494486
0,180000,1288350
0,225000,848745
0,97978.5,337500
0,67500,254700
0,67500,312840
0,112500,601470
0,720000,440433
0,126000,1042560
0,166500,450000
0,202500,1018899
0,91350,284400
0,91350,270000
0,180000,598486.5
0,315000,958531.5
0,135000,679500
0,270000,2025000
0,112500,180000
0,427500,675000
0,225000,1009566
0,135000,180000
0,315000,313438.5
0,67500,284400
0,180000,628114.5
0,76500,225000
0,67500,675000
0,166500,247500
0,72000,202500
0,74250,405000
0,135000,1125000
0,112500,916470
0,180000,545040
0,157500,774000
0,112500,1125000
0,202500,269550
0,157500,1125000
0,99000,288873
0,67500,808650
0,99000,384048
1,112500,450000
0,121500,270000
0,118350,720000
0,283500,808650
0,195750,585000
0,171000,1032093
0,36000,269550
0,56250,612612
0,135000,270000
0,126000,755190
0,202500,1762110
0,121500,1350000
0,157500,270000
0,270000,497520
0,157500,1436850
0,315000,1035000
1,90000,592560
0,135000,942300
0,247500,573408
0,81000,547344
0,270000,900000
0,247500,1546020
0,189000,500211
1,157500,454500
0,292500,685012.5
0,90000,180000
0,135000,317979
0,292500,1288350
0,171000,370629
0,135000,247500
0,135000,1256400
0,72000,76410
0,81000,225000
0,130500,450000
0,144000,900000
0,225000,651595.5
1,112500,539230.5
0,225000,562500
0,247500,177903
0,157500,326439
0,315000,485640
0,157500,225000
0,157500,76752
0,112500,193500
0,157500,468121.5
0,135000,625882.5
1,135000,592560
0,450000,521451
0,279000,986782.5
0,184500,1142725.5
0,180000,818671.5
0,180000,544068
0,135000,900000
0,180000,328500
0,315000,790830
0,157500,269550
0,112500,620325
0,121500,135000
0,117000,80865
1,81000,239850
1,180000,270000
0,270000,1035000
0,184500,1724688
0,450000,701730
0,225000,1718473.5
0,67500,288873
0,180000,517500
0,90000,333000
0,292500,270000
0,180000,387000
1,135000,576072
0,135000,521280
0,157500,180000
0,157500,226908
0,270000,436032
0,90000,1133748
0,135000,269550
0,171000,942300
0,99000,942300
0,202500,1886850
0,180000,225000
0,112500,315000
1,225000,774000
0,76500,343800
0,94500,1350000
0,157500,360000
0,90000,1125000
0,157500,862560
0,67500,180000
0,135000,550980
0,225000,1125000
0,157500,1800000
0,360000,1237500
0,135000,1260000
0,72000,454500
0,112500,247500
0,76500,403330.5
0,135000,497520
0,315000,1516500
0,202500,473161.5
0,211500,728460
0,202500,1249740
0,112500,288873
0,76500,712944
0,67500,480060
0,292500,1160973
0,180000,270000
0,180000,2250000
0,49500,170640
1,112500,135000
0,126000,691020
0,157500,251091
1,157500,1258681.5
0,180000,1649376
0,180000,824823
1,157500,503676
0,126000,760225.5
0,90000,1288350
0,85500,436032
0,90000,284256
0,166500,247275
0,135000,254700
0,126000,1724220
0,130500,481500
0,292500,1223010
0,157500,993996
0,157500,293535
0,202500,894766.5
0,225000,1046142
0,126000,284400
0,193500,172512
0,180000,558855
0,112500,157500
0,135000,659610
0,90000,495000
0,135000,284400
0,72000,176328
0,135000,2013840
0,270000,405000
0,112500,755190
0,337500,2025000
0,360000,781920
0,135000,405000
0,135000,494550
0,99000,263686.5
1,135000,180000
0,180000,576072
0,180000,781920
0,90000,481495.5
0,126000,180000
0,135000,553806
0,121500,1018899
0,211500,152820
0,72000,555273
0,67500,135000
0,265500,1345500
0,180000,1350000
0,67500,234000
0,180000,1311066
0,180000,312768
0,180000,986553
0,76500,225000
0,247500,983299.5
0,360000,1764000
0,126000,632664
0,180000,628069.5
0,94500,288873
0,121500,499221
0,108000,270000
0,180000,545040
0,180000,1288350
0,112500,225000
0,90000,436500
0,225000,780363
0,180000,755190
0,112500,450000
0,90000,450000
0,157500,691020
0,252000,225000
0,90000,755190
0,405000,1345500
0,157500,327024
0,67500,755190
0,225000,1350000
0,90000,284400
0,157500,225000
1,135000,746280
0,103500,435100.5
0,180000,273636
0,225000,781920
0,247500,1133748
0,135000,799299
0,103500,545040
0,38457,308133
0,405000,1467612
0,135000,1042560
0,157500,1024290
0,54000,454500
0,112500,157500
0,180000,405000
0,360000,1019164.5
0,112500,57564
0,180000,187704
0,126000,180000
0,180000,315000
0,180000,521280
0,166500,291915
0,166500,687600
0,189000,1024290
0,112500,254700
0,225000,2013840
0,130500,288873
0,103500,355536
0,171000,187083
0,45000,247500
0,225000,704844
0,157500,373311
0,157500,254700
0,270000,2250000
0,112500,284400
0,135000,225000
0,166500,130320
0,67500,239850
1,117000,158256
1,135000,180000
0,90000,808650
0,90000,622188
0,112500,187704
0,216000,254700
0,157500,1378953
0,225000,1391418
0,157500,390960
0,112500,1078200
0,90000,327024
0,166500,1516500
0,67500,152820
0,67500,521280
0,229500,1339884
0,103500,235053
0,207000,1024740
0,94500,568800
0,58500,98109
0,270000,900000
0,396000,810000
0,135000,509922
0,315000,1800000
0,351000,990000
0,135000,450000
0,166500,288873
0,135000,270000
0,112500,808650
0,202500,446940
0,157500,270000
0,360000,1840117.5
0,135000,373500
1,90000,314100
0,99000,315000
0,135000,355806
0,292500,834048
0,292500,675000
0,135000,734994
0,180000,135000
0,67500,148140
1,157500,450000
1,211500,1762110
0,135000,405000
0,90000,314055
0,67500,207711
0,90000,1057266
0,360000,1256400
0,180000,1223010
0,157500,270000
0,225000,157500
0,90000,239418
0,180000,1345500
0,90000,170640
0,112500,1107981
0,121500,549882
0,135000,202500
0,94500,180000
0,90000,1147500
0,135000,450000
0,225000,360000
0,270000,1560726
0,90000,755190
0,202500,1256400
0,315000,1298970
0,157500,1075500
0,112500,522396
0,135373.5,585000
0,108000,679500
0,81000,860112
0,157500,450000
0,144000,1081179
0,36450,327024
0,90000,152820
0,166500,481176
0,135000,284400
0,225000,755190
0,126000,290358
0,292500,761872.5
0,225000,225000
0,112500,142200
0,67500,170640
0,112500,1288350
0,157500,544491
0,72000,269982
1,90000,450000
0,112500,142200
0,135000,755190
0,171000,1350000
0,157500,679500
0,225000,1078200
1,135000,1138900.5
0,202500,202500
0,180000,2606400
0,90000,808650
1,225000,675000
0,112500,225000
0,135000,629325
0,112500,202500
0,67500,315000
0,117000,263686.5
0,81000,348826.5
0,81000,343800
0,180000,270000
0,76500,135000
0,112500,286704
0,117450,269550
1,135000,808650
0,315000,545040
0,180000,90000
0,112500,184500
1,171000,378117
0,144000,490495.5
0,99000,170640
0,270000,1436850
0,202500,592560
0,171000,408865.5
0,112500,254700
0,68850,675000
0,112500,422892
0,112500,327024
0,157500,1249740
0,180000,545040
0,112500,945000
0,405000,1288350
0,58500,263686.5
0,225000,604683
1,148500,446931
0,157500,270000
0,180117,1078200
0,157500,1078200
0,180000,253737
0,135000,576000
0,67500,247275
0,157500,781695
0,135000,450000
0,90000,266652
1,90000,508495.5
0,171000,360000
0,157500,256500
0,135000,983299.5
0,90000,164952
0,171000,276277.5
1,157500,199008
0,202500,450000
0,112500,288873
0,135000,1471608
0,157500,288873
0,135000,255960
0,112500,364896
0,90000,270000
0,112500,254700
0,206100,227520
1,157500,491823
0,54000,450000
1,90000,135000
0,90000,513531
0,135000,900000
0,121500,225000
0,225000,1773000
0,135000,157500
0,180000,545040
0,292500,1516500
0,202500,1610230.5
0,225000,450000
0,270000,1168452
0,135000,1546020
1,90000,360000
0,81000,277969.5
0,225000,528633
0,157500,900000
0,225000,452745
0,180000,1078200
1,112500,537669
0,90000,553500
0,270000,900000
0,270000,1125000
0,47250,675000
0,90000,180000
0,90000,450000
0,225000,980838
0,90000,1339884
0,180000,260640
0,247500,780363
0,180000,1046142
0,135000,427500
0,292500,760225.5
0,135000,339948
0,202500,180000
0,157500,254700
0,148500,1078200
0,135000,450000
0,76500,916470
0,135000,1546020
0,135000,772686
0,90000,270000
0,162000,397017
0,112500,508495.5
0,110250,327024
0,117000,225000
0,135000,291915
0,270000,675000
0,112500,337923
0,202500,1540305
0,157500,157500
0,135000,781920
0,225000,1036530
0,112500,247500
0,112500,463500
0,112500,945000
0,112500,387000
1,112500,805536
0,180000,225000
0,90000,568800
0,81000,90000
0,112500,479637
0,157500,521280
0,225000,675000
0,202500,1574532
1,90000,142200
0,180000,980005.5
0,180000,495351
0,202500,675000
1,270000,674842.5
0,135000,770292
0,45000,341280
0,315000,1236816
0,180000,1886850
0,229500,1506816
0,135000,522000
0,202500,213948
0,202500,755190
0,135000,1350000
0,135000,278613
1,99000,270000
0,159750,1288350
0,108000,621000
0,117000,323388
0,58500,56880
1,202500,2013840
0,315000,2517300
0,157500,521280
1,54000,170640
0,270000,640080
0,135000,343800
0,270000,900000
0,337500,935640
1,450000,621000
0,202500,540000
0,450000,1223010
0,112500,267102
0,112500,457119
0,67500,337761
0,76500,269550
0,112500,276277.5
0,72000,261000
0,99000,545040
0,112500,808650
0,112500,264888
0,270000,1288350
0,157500,273636
0,76500,1406880
0,90000,180000
0,225000,871029
0,157500,1216201.5
0,99000,420894
1,225000,900000
0,225000,239850
0,180000,540000
0,202500,888840
0,202500,225000
0,247500,270000
1,135000,270000
0,112500,135000
0,103500,139500
0,90000,327024
0,135000,143910
0,157500,571446
0,135000,781920
0,180000,675000
0,135000,225000
0,76500,327024
0,112500,184500
0,90000,454500
0,157500,450000
1,315000,900000
0,382500,1037110.5
0,225000,299772
0,112500,114682.5
0,67500,180000
0,180000,604152
0,54000,258709.5
0,342000,675000
0,108000,388512
0,292500,971280
1,180000,1042560
0,112500,675000
0,292500,479578.5
0,112500,180000
0,270000,375322.5
0,180000,1223010
0,164250,545040
0,180000,518463
0,112500,450000
1,202500,755190
0,49500,170640
0,45000,135000
0,202500,441657
0,135000,270000
0,247500,463500
0,67500,180000
0,270000,254700
0,157500,225000
0,450000,348264
0,247500,775012.5
0,135000,117162
0,112500,94527
0,270000,1288350
0,315000,450000
0,81000,675000
0,148500,1350000
0,105750,254700
0,112500,675000
1,121500,268164
0,166500,755190
0,157500,310500
0,112500,80865
0,157500,954207
0,292500,1762110
0,540000,971280
0,67500,622188
0,180000,1078200
0,67500,454500
0,225000,324000
0,157500,592560
0,99000,497520
0,180000,364896
0,74029.5,344043
0,126000,1288350
0,157500,202500
0,112500,545040
0,135000,640080
0,270000,1310931
0,292500,894766.5
0,67500,101880
0,54000,134775
0,207000,545040
0,108000,576072
0,270000,1125000
0,540000,450000
0,67500,215640
0,135000,755190
0,112500,180000
0,103500,526491
0,292500,755190
1,157500,545040
0,40500,603792
0,76500,312768
0,225000,450000
0,157500,1113840
0,112500,1006920
0,315000,447768
1,157500,433665
0,157500,647046
0,157500,167895
0,315000,1080000
0,171000,755190
0,67500,545040
0,900000,675000
0,180000,540000
0,99000,728460
0,225000,1078200
0,90000,207396
0,135000,1125000
0,130500,358443
0,180000,303489
0,112500,1223010
1,112500,855882
0,112500,536917.5
0,202500,1288350
0,157500,640080
1,175500,790434
0,540000,1711764
0,225000,545040
0,202500,522396
1,180000,508495.5
0,112500,277969.5
0,180000,755190
0,270000,746280
0,49500,215640
0,360000,589045.5
0,90000,555273
0,135000,157500
0,54000,385164
0,180000,675000
0,45000,95940
0,117000,360000
0,51300,348264
0,270000,568800
0,292500,571500
0,135000,490495.5
0,225000,545040
0,225000,545040
0,171000,468733.5
0,270000,781920
0,90000,180000
0,135000,900000
0,382500,417024
0,270000,918000
0,135000,514602
1,90000,544491
0,112500,444420
0,103500,1080000
0,225000,553351.5
0,135000,288873
0,112500,203760
0,135000,675000
1,225000,2125953
0,270000,808650
0,117000,284400
0,135000,785259
1,135000,301464
0,180000,284400
1,112500,824823
0,180000,733176
0,135000,450000
0,180000,675000
0,211500,521280
0,135000,543735
0,85500,540000
1,202500,1661418
0,180000,1288350
0,180000,276277.5
0,225000,709033.5
0,36000,47970
0,292500,320922
0,135000,119893.5
0,225000,1354500
0,135000,675000
0,243000,135000
0,157500,247500
0,157500,450000
0,202500,1288350
0,180000,630000
0,180000,454500
0,202500,361462.5
0,112500,657702
0,112500,403249.5
0,225000,904500
0,202500,427500
0,207000,805500
0,450000,1368000
0,180000,414792
1,121500,360058.5
0,180000,472500
0,180000,1332000
0,103500,675000
0,112500,227520
0,90000,427500
0,135000,239850
0,247500,900000
0,67500,180000
0,157500,896647.5
0,225000,573408
0,112500,211500
0,180000,1762110
0,112500,545040
0,72000,314100
0,90000,644427
0,153000,467257.5
0,99000,360000
0,67500,270000
0,166500,1628082
1,216000,1125000
0,315000,1728877.5
0,202500,1078200
1,193500,900000
0,180000,497520
0,72000,276277.5
0,81000,585000
0,225000,593010
0,157500,568800
0,72000,354276
0,256500,871029
0,247500,777024
0,247500,1369845
0,90000,273636
0,157500,808650
0,126000,1006920
0,180000,265851
0,112500,835380
0,247500,712944
0,112500,454500
0,202500,1575000
0,225000,878733
0,171000,942300
0,135000,74182.5
0,135000,448299
0,270000,501435
0,247500,573408
0,202500,592560
0,112500,497520
0,81000,675000
0,135000,450000
0,405000,270000
0,135000,922500
0,135000,490495.5
0,180000,180000
0,180000,450000
0,171000,701730
0,135000,526491
0,180000,675000
0,135000,270000
0,270000,454500
0,382500,1121071.5
0,90000,269550
0,202500,675000
0,157500,1193580
0,135000,381528
0,135000,284400
1,112500,180000
0,225000,432000
0,135000,47970
0,45000,135000
0,76500,544491
0,225000,668304
0,180000,1107000
0,202500,1162170
0,135000,180000
0,189000,755190
0,180000,328365
0,112500,270000
0,225000,180000
0,135000,900000
0,112500,545040
0,81000,238896
0,207000,792000
0,247500,953460
0,157500,495000
0,157500,447768
1,76500,662026.5
0,166500,1575000
0,157500,1404000
1,67500,415224
0,225000,675000
0,135000,450000
0,67500,95940
0,121500,526491
0,63000,544491
0,225000,675000
0,90000,888840
0,112500,760225.5
0,157500,1067940
0,157500,263686.5
1,112500,247986
0,202500,450000
0,157500,1002726
0,135000,382500
0,90000,604152
0,90000,229500
0,360000,1157670
0,90000,509400
0,108000,427450.5
0,180000,590337
0,180000,828000
0,270000,675000
0,121500,263686.5
0,135000,640080
0,54000,647046
0,450000,420588
0,135000,675000
0,157500,729792
0,270000,1800000
0,103500,484789.5
0,76500,1102500
0,225000,1762110
0,247500,490495.5
0,81000,352044
0,112500,270000
0,99000,384048
0,72000,544491
0,157500,382500
0,225000,495972
0,202500,270000
1,135000,499221
0,189000,345645
0,202500,239850
0,225000,1563840
0,225000,348264
0,540000,678996
1,117000,544491
0,135000,225000
0,225000,477000
0,90000,1282500
0,67500,229500
0,279000,495891
0,225000,479700
0,112500,1928304
0,135000,247500
0,270000,175500
0,157500,479637
0,112500,348264
0,216000,1396570.5
1,225000,1078200
0,225000,419679
0,157500,966555
0,67500,436032
0,202500,180000
0,135000,1096924.5
0,315000,900000
0,135000,562491
0,202500,454500
1,202500,1354500
0,108000,363190.5
0,67500,675000
0,157500,679500
0,157500,1154362.5
0,171000,981162
0,135000,225000
0,99000,166500
0,159750,545040
0,90000,536917.5
0,45000,675000
0,157500,990000
0,405000,701730
0,180000,940500
0,202500,1494324
0,202500,543037.5
0,45000,315000
0,171000,976135.5
0,450000,819792
0,135000,337500
0,202500,162000
0,135000,813195
1,135000,1125000
0,202500,585000
0,180000,360000
0,144000,956574
0,135000,157500
0,270000,540000
0,90000,521280
0,270000,835380
0,72000,1144053
0,126000,254700
0,90000,339633
0,112500,248760
0,112500,509922
0,90000,337500
0,94500,540000
0,179100,1096020
0,180000,405000
1,112500,348264
0,112500,364230
0,202500,501435
0,112500,143910
0,72000,754740
0,56700,675000
0,103500,808650
0,135000,382500
0,162000,517266
0,225000,497520
0,135000,971280
0,157500,840996
0,225000,497520
0,112500,337500
1,40500,337500
0,202500,580500
1,225000,314100
1,450000,710640
0,270000,787131
0,157500,283500
